cellid,enbrnc,xarfcn,unit,band,fc,signal,lat,lon,speed,rsrq,ss,WindGust,Pressure,Precip
8792588,34346,876,400,2,1957.6,-80,39.0614788,-94.5872276,0.9,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0614965,-94.5872686,0.1,-9,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615101,-94.5872146,0.9,-9,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615078,-94.5872097,0.1,-8,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615165,-94.5872676,0.1,-8,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615193,-94.5872207,0.6,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615153,-94.5872197,0.1,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615155,-94.5872974,1.1,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615166,-94.5872265,0.8,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615092,-94.5872159,0.2,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0615015,-94.5872092,0.1,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0615049,-94.5872545,0.9,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615137,-94.5872509,0.2,-8,28,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615141,-94.5872313,0.3,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615084,-94.5872419,0.3,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615096,-94.5872509,0.2,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615124,-94.5872297,0.4,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615073,-94.5872358,0.2,-10,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615069,-94.587229,0.2,-10,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615091,-94.5872602,0.3,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615076,-94.5872827,0.5,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615177,-94.5872349,0.6,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615427,-94.5872246,0.7,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615529,-94.587223,0.6,-10,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.06152,-94.5872289,0.3,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615226,-94.5872449,0.2,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615205,-94.5872618,0.2,-15,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615238,-94.5872235,0.1,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615269,-94.5872114,0.1,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615253,-94.5872177,0.1,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615327,-94.5872603,1,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615357,-94.5872829,0.1,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615344,-94.5872748,0.1,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.061542,-94.5872192,0.7,-15,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615901,-94.5871443,1.4,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0616234,-94.5871327,0.2,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0616375,-94.5871505,0.4,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0616942,-94.5871877,1.3,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0617335,-94.5872306,1.1,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0617503,-94.5871945,0.8,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0616611,-94.5872749,1.6,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615063,-94.5872487,0.7,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615108,-94.5872693,0.3,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615125,-94.587283,0.2,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615361,-94.5872503,2.6,-9,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0616608,-94.5872475,1.3,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0616698,-94.5873272,1.2,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0616458,-94.5873804,0.5,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0616537,-94.5873651,1.1,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.061651,-94.5874044,1.2,-8,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0616675,-94.5873162,0.9,-8,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0616445,-94.5873661,1.4,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615767,-94.5874671,1.2,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615128,-94.5874879,0.4,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615605,-94.5874617,0.3,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.061577,-94.5874294,0.6,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615732,-94.5873927,0.2,-7,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615755,-94.5873877,0.1,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615792,-94.5873865,0.1,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0615811,-94.5873738,0.1,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615792,-94.5873572,0.1,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615773,-94.5873497,0.1,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615758,-94.5873448,0.1,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615748,-94.5873412,0.1,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-84,39.0615731,-94.5873343,0.1,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615715,-94.5873283,0.1,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615708,-94.5873252,0.1,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615957,-94.587232,3,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0616356,-94.5870768,2.2,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0616183,-94.5869862,1.8,-10,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0616287,-94.5869634,0.8,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.061621,-94.5870298,0.7,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615941,-94.5870423,0.2,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615688,-94.5870706,0.4,-10,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615183,-94.5871727,0.9,-9,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0614809,-94.5871424,0.4,-9,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0614755,-94.5871351,0.4,-6,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0614277,-94.5871397,1.4,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0613713,-94.5871286,0.8,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0614881,-94.5871081,0.7,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0614197,-94.5871545,0.8,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0614127,-94.5871939,1.6,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0614632,-94.5871071,0.5,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615285,-94.5871599,0.5,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615552,-94.5871853,0.6,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615128,-94.5872777,0.8,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615218,-94.5872517,0.3,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615272,-94.5872418,0.2,-10,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0614893,-94.5872296,1.4,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0614113,-94.5872677,0.8,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.061385,-94.5872816,0.2,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0613954,-94.587303,0.4,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0613619,-94.5873595,0.3,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0613692,-94.5873664,0.8,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0614069,-94.5874057,0.7,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0614279,-94.5872987,0.8,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0614942,-94.5872701,1.1,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615346,-94.5872282,1,-9,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615069,-94.5872066,0.8,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0614312,-94.5872522,0.7,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0614216,-94.5872419,1.2,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0614428,-94.5871819,1.3,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0614671,-94.5871324,1.2,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0614703,-94.5871206,0.6,-10,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0614722,-94.5872133,2.2,-10,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0613971,-94.5872711,2.2,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0614621,-94.5873052,0.2,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0614992,-94.5873052,0.5,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-86,39.0615363,-94.5872454,0.9,-10,28,0,28.98,0
8792588,34346,876,400,2,1957.6,-86,39.0615102,-94.5872438,0.6,-10,28,0,28.98,0
8792588,34346,876,400,2,1957.6,-86,39.0614769,-94.587288,1,-7,27,0,28.98,0
8792588,34346,876,400,2,1957.6,-85,39.0614515,-94.5873645,1.6,-12,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-85,39.0614924,-94.5874539,1,-12,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-87,39.0614909,-94.5874759,0.4,-8,27,0,28.98,0
8792588,34346,876,400,2,1957.6,-87,39.0615348,-94.5874363,1,-8,27,0,28.98,0
8792588,34346,876,400,2,1957.6,-85,39.0615682,-94.5873933,0.5,-13,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615375,-94.5873351,0.7,-8,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0614771,-94.5873118,1.6,-8,30,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0615178,-94.5871819,0.2,-9,27,0,28.98,0
5122562,20010,66611,445,66,2127.5,-86,39.0615167,-94.5871941,0.1,-12,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-86,39.0615268,-94.587219,0.4,-12,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-83,39.06154,-94.5872773,0.5,-9,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-83,39.0615141,-94.5872124,0.5,-9,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-84,39.0615269,-94.587221,0.1,-11,30,0,28.98,0
5122562,20010,66611,445,66,2127.5,-84,39.0615354,-94.5872829,0.8,-11,30,0,28.98,0
5122562,20010,66611,445,66,2127.5,-85,39.0615145,-94.5871825,0.7,-7,28,0,28.98,0
5122562,20010,66611,445,66,2127.5,-85,39.0615158,-94.5871816,0.1,-7,28,0,28.98,0
5122562,20010,66611,445,66,2127.5,-86,39.0615291,-94.5872779,1.2,-8,28,0,28.98,0
5122562,20010,66611,445,66,2127.5,-84,39.0615195,-94.5872078,0.5,-8,28,0,28.98,0
5122562,20010,66611,445,66,2127.5,-84,39.0615262,-94.5872182,0.2,-8,28,0,28.98,0
5122562,20010,66611,445,66,2127.5,-86,39.0615281,-94.5872175,0.1,-12,30,0,28.98,0
5122562,20010,66611,445,66,2127.5,-86,39.0615231,-94.587196,0.3,-12,30,0,28.98,0
5122562,20010,66611,445,66,2127.5,-88,39.061522,-94.5871771,0.1,-14,30,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0615169,-94.587192,0.1,-14,30,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0615155,-94.5871796,0.2,-14,30,0,28.98,0
5122562,20010,66611,445,66,2127.5,-86,39.0615248,-94.5871862,0.2,-12,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-86,39.061517,-94.5872376,0.3,-12,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-86,39.0615101,-94.5872088,0.4,-12,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-85,39.0615161,-94.5871864,0.2,-8,28,0,28.98,0
5122562,20010,66611,445,66,2127.5,-85,39.0615212,-94.5872539,0.9,-8,28,0,28.98,0
5122562,20010,66611,445,66,2127.5,-85,39.0615294,-94.5872103,0.6,-11,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-85,39.0615178,-94.5872013,0.1,-11,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-84,39.0615179,-94.5872463,0.3,-11,31,0,28.98,0
5122562,20010,66611,445,66,2127.5,-83,39.0615138,-94.5872241,0.2,-8,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-83,39.0615072,-94.5871977,0.3,-8,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-86,39.0615086,-94.587195,0.1,-8,27,0,28.98,0
5122562,20010,66611,445,66,2127.5,-88,39.0615086,-94.5872016,0.1,-10,28,0,28.98,0
5122562,20010,66611,445,66,2127.5,-88,39.0615106,-94.5871986,0.1,-10,28,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0615144,-94.5872005,0.1,-8,27,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0615173,-94.5872035,0.1,-8,27,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0615219,-94.5871898,0.2,-8,27,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0615143,-94.5872031,0.2,-10,28,0,28.98,0
5122562,20010,66611,445,66,2127.5,-89,39.0615241,-94.5871857,0.2,-9,28,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0615031,-94.5871846,0.2,-10,26,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0615161,-94.5872445,0.8,-10,26,0,28.98,0
8792588,34346,876,400,2,1957.6,-87,39.0615122,-94.5872104,0.3,-12,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-87,39.0615161,-94.5872299,0.2,-12,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-86,39.061522,-94.5872169,0.5,-9,28,0,28.98,0
8792588,34346,876,400,2,1957.6,-87,39.0615145,-94.5871981,0.3,-7,26,0,28.98,0
8792588,34346,876,400,2,1957.6,-87,39.0615094,-94.5871994,0.1,-7,26,0,28.98,0
8792588,34346,876,400,2,1957.6,-86,39.0615202,-94.587211,0.4,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.061518,-94.5871952,0.2,-12,31,0,28.98,0
5268227,20579,66611,443,66,2127.5,-75,39.0326593,-94.5036631,14.4,-8,31,0,28.98,0
5268227,20579,66611,443,66,2127.5,-75,39.0326593,-94.5036631,14.4,-8,31,0,28.98,0
5268227,20579,66611,443,66,2127.5,-75,39.0326593,-94.5036631,14.4,-8,31,0,28.98,0
5268227,20579,66611,443,66,2127.5,-75,39.0313742,-94.50397,2.6,-8,31,0,28.98,0
5268227,20579,66611,443,66,2127.5,-83,39.0308748,-94.5041458,10.5,-5,28,0,28.98,0
5268227,20579,66611,443,66,2127.5,-83,39.0305276,-94.5049029,16.3,-10,30,0,28.98,0
5268227,20579,66611,443,66,2127.5,-83,39.0299978,-94.5057999,16,-10,30,0,28.98,0
5268227,20579,66611,443,66,2127.5,-104,39.0297726,-94.5074468,16.1,-9,19,0,28.98,0
5268227,20579,66611,443,66,2127.5,-104,39.0298255,-94.5085059,11.5,-9,19,0,28.98,0
5268227,20579,66611,443,66,2127.5,-109,39.0297125,-94.5091396,8.6,-10,18,0,28.98,0
5268247,20579,5035,239,12,731.5,-105,39.0304846,-94.5103069,19.8,-7,15,0,28.98,0
5268247,20579,5035,239,12,731.5,-105,39.0311411,-94.5112049,21.2,-7,15,0,28.98,0
5268247,20579,5035,239,12,731.5,-105,39.0317989,-94.5121833,22.5,-7,15,0,28.98,0
5268247,20579,5035,239,12,731.5,-117,39.0325711,-94.513429,21.9,-15,13,0,28.98,0
5268247,20579,5035,239,12,731.5,-126,39.0337845,-94.5151479,21.3,-20,15,0,28.98,0
5268247,20579,5035,239,12,731.5,-126,39.0346353,-94.5172053,21.4,-20,15,0,28.98,0
5127170,20028,66611,7,66,2127.5,-119,39.0347753,-94.5196434,20.3,-16,14,0,28.98,0
5127170,20028,66611,7,66,2127.5,-121,39.0347026,-94.5207956,19.7,-18,15,0,28.98,0
9082390,35478,5035,421,12,731.5,-103,39.0345013,-94.5231094,20.5,-11,18,0,28.98,0
5127170,20028,66611,7,66,2127.5,-119,39.0344782,-94.5254371,20.2,-20,17,0,28.98,0
5127170,20028,66611,7,66,2127.5,-119,39.0345259,-94.5276025,19.5,-20,17,0,28.98,0
5127170,20028,66611,7,66,2127.5,-109,39.0345799,-94.5287447,20.3,-10,18,0,28.98,0
5127170,20028,66611,7,66,2127.5,-109,39.0346598,-94.5299052,17.5,-10,18,0,28.98,0
5127170,20028,66611,7,66,2127.5,-89,39.0348316,-94.5319119,19,-8,26,0,28.98,0
5127170,20028,66611,7,66,2127.5,-86,39.0348434,-94.5343628,21.4,-12,28,0,28.98,0
5127170,20028,66611,7,66,2127.5,-86,39.034897,-94.5355887,20.3,-12,28,0,28.98,0
5127170,20028,66611,7,66,2127.5,-104,39.0353269,-94.5376264,22,-13,21,0,28.98,0
5127170,20028,66611,7,66,2127.5,-104,39.0357927,-94.538701,19.7,-13,21,0,28.98,0
5127169,20028,66611,300,66,2127.5,-97,39.0361683,-94.5398157,14.9,-14,26,0,28.98,0
5127169,20028,66611,300,66,2127.5,-97,39.0362634,-94.5407433,9.8,-14,26,0,28.98,0
5127169,20028,66611,300,66,2127.5,-90,39.0361922,-94.5407395,4.9,-13,28,0,28.98,0
5127169,20028,66611,300,66,2127.5,-90,39.0361515,-94.5405835,0.8,-13,28,0,28.98,0
5127169,20028,66611,300,66,2127.5,-90,39.0361873,-94.54055,0.7,-12,27,0,28.98,0
5127169,20028,66611,300,66,2127.5,-90,39.036201,-94.5405472,0.3,-12,27,0,28.98,0
5127169,20028,66611,300,66,2127.5,-89,39.0361865,-94.5405701,0.3,-14,30,0,28.98,0
5127169,20028,66611,300,66,2127.5,-89,39.0362866,-94.5418544,17.6,-14,30,0,28.98,0
5127169,20028,66611,300,66,2127.5,-93,39.0365385,-94.5429591,18.1,-14,27,0,28.98,0
5127169,20028,66611,300,66,2127.5,-88,39.0375036,-94.5449382,20.2,-14,29,0,28.98,0
5127169,20028,66611,300,66,2127.5,-88,39.0378952,-94.5460611,22.6,-14,29,0,28.98,0
5127169,20028,66611,300,66,2127.5,-115,39.0386463,-94.5485285,22.2,-15,17,0,28.98,0
5127169,20028,66611,300,66,2127.5,-122,39.0389084,-94.5510243,21.5,-19,15,0,28.98,0
5127169,20028,66611,300,66,2127.5,-122,39.0389347,-94.552248,21.7,-19,15,0,28.98,0
5127169,20028,66611,300,66,2127.5,-122,39.0389593,-94.5534732,19.5,-19,15,0,28.98,0
5129730,20038,66611,379,66,2127.5,-119,39.0393342,-94.5552704,18.8,-17,16,0,28.98,0
5127171,20028,66611,200,66,2127.5,-116,39.0402306,-94.5572035,17.8,-16,15,0,28.98,0
5127171,20028,66611,200,66,2127.5,-117,39.0406917,-94.5581486,12.2,-17,16,0,28.98,0
5127171,20028,66611,200,66,2127.5,-117,39.0413137,-94.5587293,14.9,-17,16,0,28.98,0
5129730,20038,66611,379,66,2127.5,-122,39.0428144,-94.5594659,17.2,-20,16,0,28.98,0
10108930,39488,66611,160,66,2127.5,-119,39.0436351,-94.5598761,20.8,-20,19,0,28.98,0
5125633,20022,66611,225,66,2127.5,-114,39.0454034,-94.5607541,21.6,-16,18,0,28.98,0
5125633,20022,66611,225,66,2127.5,-114,39.0473299,-94.561499,23.9,-16,18,0,28.98,0
5129730,20038,66611,379,66,2127.5,-100,39.0485124,-94.56157,25.8,-15,23,0,28.98,0
5129730,20038,66611,379,66,2127.5,-94,39.0509005,-94.5615129,27.3,-15,27,0,28.98,0
5129730,20038,66611,379,66,2127.5,-94,39.0523231,-94.5613382,25.5,-15,27,0,28.98,0
5129730,20038,66611,379,66,2127.5,-86,39.0532824,-94.5611692,20.7,-13,30,0,28.98,0
5129730,20038,66611,379,66,2127.5,-86,39.0546817,-94.5609644,19.2,-13,30,0,28.98,0
5129730,20038,66611,379,66,2127.5,-77,39.0553645,-94.5608152,10.9,-15,31,0,28.98,0
5129730,20038,66611,379,66,2127.5,-77,39.0557021,-94.5607727,8.5,-15,31,0,28.98,0
5129730,20038,66611,379,66,2127.5,-85,39.0554842,-94.560788,1,-14,31,0,28.98,0
8982540,35088,876,175,2,1957.6,-79,39.0554679,-94.5607769,0.3,-14,31,0,28.98,0
8982540,35088,876,175,2,1957.6,-79,39.0556809,-94.5614615,8.7,-14,31,0,28.98,0
8982540,35088,876,175,2,1957.6,-78,39.055717,-94.5619639,0.9,-14,31,0,28.98,0
8982540,35088,876,175,2,1957.6,-74,39.0557048,-94.5619735,6,-13,31,0,28.98,0
8982540,35088,876,175,2,1957.6,-97,39.0557258,-94.5631633,11.7,-20,30,0,28.98,0
8982540,35088,876,175,2,1957.6,-97,39.0558588,-94.5651994,18.4,-20,30,0,28.98,0
8982541,35088,876,5,2,1957.6,-82,39.0559054,-94.5662372,15.8,-8,30,0,28.98,0
8982541,35088,876,5,2,1957.6,-89,39.0559047,-94.5677484,15.3,-7,25,0,28.98,0
8982541,35088,876,5,2,1957.6,-89,39.0560067,-94.5696722,17.8,-7,25,0,28.98,0
8982541,35088,876,5,2,1957.6,-96,39.056077,-94.5709217,17.2,-10,23,0,28.98,0
8982541,35088,876,5,2,1957.6,-107,39.0561051,-94.5720569,2.4,-14,20,0,28.98,0
8982541,35088,876,5,2,1957.6,-107,39.0560779,-94.5720321,1.9,-14,20,0,28.98,0
8982541,35088,876,5,2,1957.6,-112,39.0560652,-94.571962,0.3,-17,19,0,28.98,0
5129731,20038,66611,164,66,2127.5,-110,39.0561054,-94.5719467,0.1,-11,18,0,28.98,0
5161473,20162,66611,462,66,2127.5,-128,39.0561443,-94.573084,16,-20,18,0,28.98,0
5129731,20038,66611,164,66,2127.5,-110,39.0562328,-94.5750381,18.2,-10,18,0,28.98,0
5129731,20038,66611,164,66,2127.5,-120,39.0563702,-94.5776855,17.9,-18,17,0,28.98,0
5129731,20038,66611,164,66,2127.5,-120,39.0563513,-94.5793236,11.7,-18,17,0,28.98,0
5125653,20022,5035,123,12,731.5,-85,39.056365,-94.5797575,2.8,-12,28,0,28.98,0
5125653,20022,5035,123,12,731.5,-85,39.0563622,-94.5797789,0.4,-12,28,0,28.98,0
5125633,20022,66611,225,66,2127.5,-115,39.0563799,-94.5796888,0.2,-15,16,0,28.98,0
5125633,20022,66611,225,66,2127.5,-109,39.056385,-94.5796381,0.4,-13,18,0,28.98,0
5125633,20022,66611,225,66,2127.5,-109,39.0563911,-94.5797765,5.1,-13,18,0,28.98,0
5125633,20022,66611,225,66,2127.5,-109,39.0563895,-94.5802537,10.7,-13,18,0,28.98,0
5125633,20022,66611,225,66,2127.5,-120,39.0564492,-94.5817287,11.8,-16,15,0,28.98,0
5125693,20022,68686,366,71,627,-115,39.0564798,-94.5824375,10,-14,14,0,28.98,0
5125693,20022,68686,366,71,627,-119,39.0565379,-94.5835764,4.8,-15,12,0,28.98,0
5125693,20022,68686,366,71,627,-119,39.0565982,-94.5845241,13.1,-15,12,0,28.98,0
5125693,20022,68686,366,71,627,-119,39.0566307,-94.585719,8.2,-16,14,0,28.98,0
5125693,20022,68686,366,71,627,-105,39.0566429,-94.5860734,2.3,-13,20,0,28.98,0
5125693,20022,68686,366,71,627,-105,39.0566447,-94.5861219,1.6,-13,20,0,28.98,0
5125693,20022,68686,366,71,627,-108,39.0566487,-94.5860079,1.7,-14,19,0,28.98,0
5125693,20022,68686,366,71,627,-108,39.0566177,-94.5860105,0.3,-14,19,0,28.98,0
5125693,20022,68686,366,71,627,-109,39.0566451,-94.5860427,2.7,-12,17,0,28.98,0
5125693,20022,68686,366,71,627,-112,39.0570525,-94.5863322,7.9,-12,17,0,28.98,0
5122562,20010,66611,445,66,2127.5,-112,39.0585149,-94.5861382,15.6,-15,18,0,28.98,0
5122562,20010,66611,445,66,2127.5,-101,39.0598113,-94.5858955,12.3,-11,22,0,28.98,0
5122562,20010,66611,445,66,2127.5,-80,39.0602442,-94.5859439,4.8,-8,30,0,28.98,0
5122562,20010,66611,445,66,2127.5,-91,39.0602609,-94.5870434,6.7,-8,25,0,28.98,0
5122562,20010,66611,445,66,2127.5,-91,39.0602186,-94.5872564,3.4,-8,25,0,28.98,0
5122562,20010,66611,445,66,2127.5,-98,39.0605276,-94.5872946,6.1,-8,21,0,28.98,0
5122562,20010,66611,445,66,2127.5,-95,39.0608309,-94.5872374,4.8,-14,26,0,28.98,0
5122562,20010,66611,445,66,2127.5,-95,39.061027,-94.5872206,3.6,-14,26,0,28.98,0
5122562,20010,66611,445,66,2127.5,-95,39.0611649,-94.5872016,1.7,-14,26,0,28.98,0
5122562,20010,66611,445,66,2127.5,-95,39.0613072,-94.5871613,3,-10,24,0,28.98,0
5122562,20010,66611,445,66,2127.5,-95,39.0614381,-94.5871195,2.5,-10,24,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0614182,-94.5871739,1.2,-12,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0614631,-94.5872082,1.1,-12,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-88,39.0614738,-94.5872169,0.2,-10,27,0,28.98,0
5122562,20010,66611,445,66,2127.5,-88,39.061485,-94.58721,0.5,-10,27,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0614914,-94.5872234,0.6,-11,28,0,28.98,0
